widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
6,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,42,0.0252859723058399,0.25,0.5,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.04,0.125,3.34290743706567,0.901193404818875
7,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,15,0.00903070439494281,0.0476190476190476,1.0,2.88216710996423,0.250325833477565,323,0.00818073601296761,0.047029702970297,1.0,4.74961945634651,1.34904796006705
8,divided,7.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,4,0.00240818783865141,0.133333333333333,0.5,1.45344529780426,0.25,8,0.000202618848618393,0.00619195046439629,0.0263157894736842,5.23756637696031,1.19623195104137
9,world,4.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,16,0.00963275135460566,0.5,1.0,3.10758328721842,0.926981443700894,209,0.00529341742015551,0.25,1.0,4.42427793727638,2.38758758517027
10,than,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,2,0.00120409391932571,0.0625,0.5,2.5,0.5,64,0.00162095078894714,0.00956937799043062,0.5,3.0331009370957,0.504834162850122
11,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,42,0.0252859723058399,0.5,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.078125,0.5,3.34290743706567,0.901193404818875
12,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,25,0.0150511739915713,0.0714285714285714,1.0,2.86328816931055,0.37569269691115,789,0.019983283944989,0.0680693069306931,0.2,3.92641885050008,1.22415491206816
13,less,3.0,1.0,1.0,RBR,advmod,4.0,4.0,4.0,4.0,-3.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,4,0.00240818783865141,0.04,0.333333333333333,2.39067985676233,0.396240625180289,25,0.000633183901932477,0.00126742712294043,0.0181818181818182,5.21882169803973,1.37519103001197
14,tormented,9.0,3.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,1,0.000602046959662854,0.25,1.0,2.0,0.0,1,2.53273560772991e-05,0.04,1.0,4.64385618977472,0.0
15,time,3.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,5,0.00301023479831427,1.0,1.0,2.75172792740492,0.8,112,0.0028366638806575,1.0,1.0,5.38912611171019,2.58884347335073
16,",",,,,",",,,,,,,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,113,0.0680313064419025,0.0869565217391304,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0601769911504425,0.0952380952380952,2.74917326769894,0.87789225295395
18,people,5.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,9,0.00541842263696568,0.00884955752212389,0.1,3.03213129581977,1.02741562205479,176,0.00445761466960464,0.021671826625387,0.0955882352941176,5.00737579276076,2.28619591351594
19,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,95,0.0571944611679711,0.111111111111111,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.0795454545454545,0.244897959183673,1.70240777240252,0.42749345896955
20,Russia,4.0,2.0,1.0,NNP,nmod:of,1.0,1.0,1.0,1.0,0.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,1,0.000602046959662854,0.0105263157894737,1.0,6.56985560833095,0.0,1,2.53273560772991e-05,0.000591366055588409,0.0714285714285714,10.72366094441,3.8073549220576
21,.,,,,.,,,,,,,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7
1,We,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,51,0.0307043949428055,0.140495867768595,0.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,do,2.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,4,0.00240818783865141,0.0588235294117647,0.117647058823529,3.06559713093776,1.79373142062517,128,0.00324190157789428,0.0205680705190989,0.0318471337579618,5.18536623653051,2.98063808810725
3,not,3.0,1.0,1.0,RB,neg,4.0,4.0,3.0,4.0,-2.75,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,6,0.00361228175797712,0.5,0.666666666666667,2.74811980760092,0.459147917027245,339,0.00858597371020439,0.234375,0.571428571428571,3.8745437833006,1.3625500366306
4,dread,4.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,1,0.000602046959662854,0.166666666666667,0.5,2.58496250072116,1.0,2,5.06547121545982e-05,0.00294985250737463,0.0333333333333333,8.10946132717669,2.95344529780426
5,",",,,,",",,,,,,,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5
6,rather,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,1,0.000602046959662854,0.00869565217391304,1.0,6.84549005094438,0.0,9,0.000227946204695692,0.000884955752212389,1.0,7.66028045288217,2.35293410322878
7,do,2.0,1.0,1.0,VBP,root,2.0,2.0,3.0,2.0,-1.25,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,4,0.00240818783865141,1.0,1.0,3.06559713093776,1.79373142062517,128,0.00324190157789428,0.111111111111111,0.5,5.18536623653051,2.98063808810725
8,we,2.0,1.0,1.0,PRP,dobj,5.0,5.0,2.0,5.0,-3.25,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,51,0.0307043949428055,0.25,1.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.015625,1.0,3.31849557808692,1.00709304700192
9,welcome,6.0,2.0,1.0,JJ,nsubj,2.0,2.0,2.0,2.0,-1.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,2,0.00120409391932571,0.0196078431372549,1.0,6.24630215219334,1.66096404744368,9,0.000227946204695692,0.0029382957884427,0.5,8.6264724310596,3.99740865732935
10,",",,,,",",,,,,,,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5
11,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,16,0.00963275135460566,0.0173913043478261,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.00221238938053097,1.0,4.89277055238413,1.10529466890457
12,progress,7.0,2.0,2.0,NN,appos,2.0,2.0,2.0,2.0,-1.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,3,0.00180614087898856,0.0625,0.5,3.85661853611032,0.666666666666667,38,0.000962439530937365,0.00675675675675676,0.2,6.42050169447533,2.18871667034058
13,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,42,0.0252859723058399,0.333333333333333,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.0789473684210526,1.0,3.34290743706567,0.901193404818875
14,education,8.0,4.0,2.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,1,0.000602046959662854,0.0238095238095238,1.0,5.39231742277876,0.0,8,0.000202618848618393,0.00247524752475248,0.333333333333333,7.31039509097006,2.22900230859384
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,63,0.0379289584587598,1.0,1.0,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.125,0.5,2.60053892310722,0.707957414545442
16,industry,8.0,3.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5,2,0.00120409391932571,0.0158730158730159,1.0,5.61260371847175,1.58496250072116,4,0.000101309424309196,0.0012911555842479,1.0,9.20705075280284,2.5310303279573
17,.,,,,.,,,,,,,110,"We do not dread , rather do we welcome , their progress in education and industry .",5,5
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,51,0.0307043949428055,0.140495867768595,0.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,wish,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.0196078431372549,0.0588235294117647,5.6724253419715,4.08746284125034,5,0.000126636780386495,0.0019588638589618,0.00636942675159236,7.14087404983341,4.23484079970088
3,them,3.0,1.0,1.0,PRP,iobj,4.0,4.0,2.0,4.0,-2.5,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,4,0.00240818783865141,1.0,1.0,2.44533992838116,0.0,51,0.00129169515994225,0.2,0.5,3.78119330363767,1.09694419448754
4,success,6.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.25,1.0,2.0,0.0,12,0.000303928272927589,0.0196078431372549,1.0,7.66928106457578,3.91085214187555
5,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,42,0.0252859723058399,1.0,1.0,1.93145914722911,0.424817865319376,808,0.0204645037104577,0.166666666666667,1.0,3.34290743706567,0.901193404818875
6,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,16,0.00963275135460566,0.0476190476190476,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.0173267326732673,0.5,4.89277055238413,1.10529466890457
7,demands,7.0,2.0,1.0,NNS,nmod:in,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.0625,0.5,4.0,1.0,9,0.000227946204695692,0.00675675675675676,0.0714285714285714,5.72791594686367,2.31844701915535
8,for,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,20,0.0120409391932571,1.0,1.0,2.95587660243808,0.433621267098575,447,0.0113213281665527,0.111111111111111,1.0,3.64882859033514,0.891151486830728
9,more,3.0,1.0,1.0,JJR,amod,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,4,0.00240818783865141,0.05,1.0,4.01524257364429,1.33048202372184,109,0.0027606818124256,0.00671140939597315,1.0,5.64200439265705,1.84235532325933
10,intellectual,11.0,5.0,2.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.25,1.0,2.0,0.0,3,7.59820682318973e-05,0.00917431192660551,0.333333333333333,8.65414239411869,0.91829583405449
11,freedom,6.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,11,0.00662251655629139,1.0,1.0,3.53750283529677,0.0909090909090909,129,0.00326722893397158,0.333333333333333,1.0,5.85424344357384,1.6409021517376
12,",",,,,",",,,,,,,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6
13,greater,5.0,2.0,1.0,JJR,amod,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,2,0.00120409391932571,0.00869565217391304,0.25,5.00770752619334,1.0,21,0.000531874477623281,0.000884955752212389,0.0454545454545455,7.56263173877549,2.18614862191041
14,security,9.0,4.0,1.0,NN,appos,3.0,3.0,3.0,3.0,-2.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,2,0.00120409391932571,0.5,1.0,3.91008948120759,0.0,33,0.00083580275055087,0.0952380952380952,0.5,6.39007792550916,2.16235345231137
15,before,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,3,0.00180614087898856,0.5,1.0,2.63962107909153,0.0,48,0.00121571309171036,0.0303030303030303,0.5,4.05552458776665,0.864779640434486
16,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,16,0.00963275135460566,0.333333333333333,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.0208333333333333,1.0,4.89277055238413,1.10529466890457
17,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,9,0.00541842263696568,0.25,1.0,2.59040423874019,0.528320833573719,81,0.00205151584226123,0.141891891891892,1.0,4.11498724103167,1.792846839222
18,laws,3.0,1.0,1.0,NNS,nmod:before,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.111111111111111,0.25,3.16992500144231,2.0,10,0.000253273560772991,0.0123456790123457,0.0476190476190476,6.96972267664083,3.84441699396783
19,",",,,,",",,,,,,,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6
20,fuller,4.0,2.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.00869565217391304,1.0,6.84549005094438,0.0,1,2.53273560772991e-05,0.000442477876106195,0.5,11.1421070573025,1.0
21,enjoyment,8.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,1.0,1.0,0.0,0.0
22,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
23,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,113,0.0680313064419025,0.105263157894737,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.140745121230041,1.0,2.74917326769894,0.87789225295395
24,rewards,7.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,1,0.000602046959662854,0.00884955752212389,0.1,6.82017896241519,3.32192809488736,4,0.000101309424309196,0.000884564352056612,0.00420168067226891,8.98681716281876,3.53090911345096
25,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.25,0.5,1.70240777240252,0.42749345896955
26,their,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,111,"We wish them success in their demands for more intellectual freedom , greater security before their own laws , fuller enjoyment of the rewards of their own toil .",7,6,16,0.00963275135460566,0.0315789473684211,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.0118273211117682,1.0,4.89277055238413,1.10529466890457
